runoff,surface_pressure_hpa,mean_temp_c,max_temp_2m_c,min_temp_2m_c,precipitation_mm,dew_point_c,mean_wind_speed_ms,wind_v_ms,wind_u_ms,solar_net_radiation_j_m2,solar_down_radiation_j_m2
76.84375,772.69,18.05,21.98,13.84,1.64,14.94,1.65,1.35,0.84,14079078.0,16244576.0
69.71875,771.77,17.36,22.83,12.73,2.8,14.45,1.33,0.97,0.86,19004392.0,21917628.0
59.046875,771.5,18.84,23.45,13.29,0.55,13.97,0.99,0.2,0.72,18199060.0,20984798.0
49.546875,772.16,18.78,24.38,13.02,5.26,14.83,0.97,0.69,-0.01,19252566.0,22195158.0
49.296875,774.67,18.23,22.47,15.15,7.04,15.64,2.02,1.96,-0.4,15155330.0,17467556.0
45.8125,775.14,17.59,22.08,14.88,9.9,15.21,2.11,2.07,0.15,13853554.0,15964804.0
49.125,773.92,18.14,22.89,12.76,1.68,14.29,1.69,1.58,0.45,18472726.0,21283678.0
54.515625,774.49,18.29,22.6,13.92,1.95,14.56,1.0,0.6,-0.62,18468630.0,21275142.0
58.59375,777.28,17.8,22.51,14.17,7.71,14.66,1.28,-0.37,-1.02,17713638.0,20401226.0
53.078125,777.1,18.03,22.29,13.02,0.52,13.37,1.08,0.71,-0.65,19185216.0,22090814.0
48.078125,774.22,17.79,21.75,13.13,0.71,13.26,1.03,0.54,-0.55,18798976.0,21644052.0
42.40625,772.83,17.93,22.95,12.99,1.25,14.45,1.09,0.89,-0.22,19230908.0,22136212.0
37.125,772.77,18.69,24.31,14.07,2.16,15.13,1.5,1.43,-0.14,20241384.0,23294334.0
37.109375,773.81,19.79,24.48,14.26,0.56,15.16,1.99,1.92,-0.02,20286040.0,23341370.0
36.453125,774.2,20.22,24.95,15.73,0.35,15.1,2.09,1.99,-0.14,20568110.0,23662168.0
35.859375,773.83,19.84,24.66,13.96,0.56,14.88,2.03,1.91,0.54,19191318.0,22073654.0
39.375,772.51,20.28,25.16,14.26,0.55,15.13,1.97,1.76,0.58,20584316.0,23671076.0
59.15625,773.99,20.0,25.3,16.62,5.2,15.89,1.76,1.67,-0.02,20094216.0,23102926.0
73.125,775.2,19.02,23.11,16.07,11.72,16.13,1.01,0.83,0.18,12479708.0,14344346.0
65.234375,773.84,18.4,22.47,15.87,6.75,16.12,0.75,0.04,-0.66,12734412.0,14635124.0
55.421875,774.12,17.88,21.23,15.49,3.52,15.29,1.89,1.39,-1.2,12768084.0,14670104.0
53.28125,775.35,18.28,22.67,15.97,2.19,14.78,2.39,2.35,-0.29,16319004.0,18745224.0
211.95312,776.83,18.61,23.29,15.6,5.17,15.13,2.08,1.98,0.15,15057784.0,17292318.0
231.29688,775.95,18.39,22.74,15.62,12.65,15.36,2.4,2.34,0.08,13867792.0,15920132.0
253.48438,775.58,17.28,20.63,15.49,18.4,15.26,1.96,1.71,-0.52,8263362.0,9484860.0
236.15625,776.63,16.6,19.71,14.8,11.96,14.72,1.55,0.81,-1.26,8459342.0,9704188.0
188.07031,776.31,16.98,20.93,14.94,13.9,14.57,1.56,1.18,-0.83,11953960.0,13712136.0
154.15625,775.86,17.0,20.9,14.4,5.81,14.35,1.77,1.35,-1.09,13837026.0,15870768.0
128.54688,775.1,17.72,21.71,14.95,3.01,14.51,1.75,1.45,-0.77,15600648.0,17889028.0
112.46094,776.24,15.45,21.15,12.5,22.18,13.69,1.72,-0.93,-0.75,11214854.0,12855188.0
102.08594,777.05,13.91,16.34,9.96,1.05,11.39,1.47,-1.24,-0.62,4273326.0,4897302.0
86.84375,776.37,15.52,21.07,10.3,0.01,10.61,1.41,0.7,-1.08,19563988.0,22419292.0
72.796875,774.99,16.84,21.49,11.66,0.18,11.47,1.88,1.75,-0.59,17964142.0,20579852.0
64.453125,774.16,18.01,22.88,13.17,0.3,12.7,1.34,0.87,-0.56,18269996.0,20925594.0
60.625,775.15,17.05,21.22,13.9,5.95,13.4,1.4,-0.17,-0.82,15867454.0,18167732.0
55.1875,776.83,15.33,18.83,13.13,3.32,12.88,1.48,-1.0,-1.07,6891912.0,7885872.0
