runoff,surface_pressure_hpa,mean_temp_c,max_temp_2m_c,min_temp_2m_c,precipitation_mm,dew_point_c,mean_wind_speed_ms,wind_v_ms,wind_u_ms,solar_net_radiation_j_m2,solar_down_radiation_j_m2
9778.625,798.1,20.88,24.18,16.8,0.89,14.74,0.67,0.45,-0.23,17434606.0,20377586.0
10311.484,798.85,19.25,23.64,15.5,23.24,15.62,0.93,-0.37,-0.69,14520260.0,16969242.0
10992.07,799.95,18.33,20.94,15.47,3.46,13.68,0.95,-0.48,-0.79,11064514.0,12929224.0
11217.5,799.44,19.83,23.14,16.19,0.34,12.91,0.52,0.15,-0.14,18047020.0,21085798.0
10696.773,798.38,20.54,24.07,16.53,0.02,13.14,0.79,0.55,0.2,17598094.0,20558632.0
10006.031,797.44,21.0,24.21,17.91,0.01,13.21,0.71,0.38,-0.02,18995908.0,22189058.0
9512.344,798.03,20.64,23.84,17.13,1.44,14.27,0.77,0.29,-0.34,16649722.0,19445796.0
9569.039,799.76,19.04,22.29,16.87,4.58,15.66,0.85,-0.48,-0.47,13313484.0,15547612.0
9970.578,800.94,16.95,18.95,15.39,6.6,13.98,0.94,-0.5,-0.77,6558566.0,7657760.0
10316.242,798.95,18.17,21.06,15.63,1.17,13.83,0.42,-0.08,-0.01,9960902.0,11629834.0
